ibm security verify access 20.07,"[{""start"":0,""end"":2,""label"":""cpe_vendor""},{""start"":4,""end"":25,""label"":""cpe_product""},{""start"":27,""end"":31,""label"":""cpe_version""}]"
debian xbindkeys-config 0.1.3-2,"[{""start"":0,""end"":5,""label"":""cpe_vendor""},{""start"":7,""end"":22,""label"":""cpe_product""},{""start"":24,""end"":30,""label"":""cpe_version""}]"
goywp webpress 13.00.06,"[{""start"":0,""end"":4,""label"":""cpe_vendor""},{""start"":6,""end"":13,""label"":""cpe_product""},{""start"":15,""end"":22,""label"":""cpe_version""}]"
getgo software getgo download manager 2.52,"[{""start"":15,""end"":36,""label"":""cpe_product""},{""start"":38,""end"":41,""label"":""cpe_version""}]"
firefly iii 3.5.1,"[{""start"":0,""end"":10,""label"":""cpe_product""},{""start"":12,""end"":16,""label"":""cpe_version""}]"
apache software foundation jmeter 3.1 release candidate 4,"[{""start"":0,""end"":5,""label"":""cpe_vendor""},{""start"":27,""end"":32,""label"":""cpe_product""},{""start"":34,""end"":36,""label"":""cpe_version""}]"
oldstreetsolutions live input macros 1.5 for confluence,"[{""start"":0,""end"":17,""label"":""cpe_vendor""},{""start"":19,""end"":35,""label"":""cpe_product""},{""start"":37,""end"":39,""label"":""cpe_version""}]"
bonobo git server 4.0.0,"[{""start"":0,""end"":16,""label"":""cpe_product""},{""start"":18,""end"":22,""label"":""cpe_version""}]"
facebook react-dev-utils 11.0.2,"[{""start"":0,""end"":7,""label"":""cpe_vendor""},{""start"":9,""end"":23,""label"":""cpe_product""},{""start"":25,""end"":30,""label"":""cpe_version""}]"
red hat gluster file system 3.2.2 qa 3,"[{""start"":8,""end"":26,""label"":""cpe_product""},{""start"":28,""end"":32,""label"":""cpe_version""}]"
strategy11 formidable form builder 3.04.01 for wordpress,"[{""start"":0,""end"":9,""label"":""cpe_vendor""},{""start"":11,""end"":33,""label"":""cpe_product""},{""start"":35,""end"":41,""label"":""cpe_version""}]"
zte zxiptv firmware zxiptv-eas_pv5.06.04.09,"[{""start"":0,""end"":2,""label"":""cpe_vendor""},{""start"":4,""end"":18,""label"":""cpe_product""},{""start"":20,""end"":42,""label"":""cpe_version""}]"
oracle retail price management 15.0.3.0,"[{""start"":0,""end"":5,""label"":""cpe_vendor""},{""start"":7,""end"":29,""label"":""cpe_product""},{""start"":31,""end"":38,""label"":""cpe_version""}]"
cgal computational geometry algorithms library 4.5.1,"[{""start"":0,""end"":3,""label"":""cpe_vendor""},{""start"":5,""end"":45,""label"":""cpe_product""},{""start"":47,""end"":51,""label"":""cpe_version""}]"
abeel simple php agenda 2.2.8,"[{""start"":0,""end"":4,""label"":""cpe_vendor""},{""start"":6,""end"":22,""label"":""cpe_product""},{""start"":24,""end"":28,""label"":""cpe_version""}]"
invision power board 4.1.17,"[{""start"":0,""end"":19,""label"":""cpe_product""},{""start"":21,""end"":26,""label"":""cpe_version""}]"
jenkins jiratestresultreporter 2.0.5 for jenkins,"[{""start"":0,""end"":6,""label"":""cpe_vendor""},{""start"":8,""end"":29,""label"":""cpe_product""},{""start"":31,""end"":35,""label"":""cpe_version""}]"
onlyoffice google translate 99.99.99.2509 for document server,"[{""start"":0,""end"":9,""label"":""cpe_vendor""},{""start"":11,""end"":26,""label"":""cpe_product""},{""start"":28,""end"":40,""label"":""cpe_version""}]"
blubrry powerpress podcasting 4.0.5 for wordpress,"[{""start"":0,""end"":6,""label"":""cpe_vendor""},{""start"":8,""end"":28,""label"":""cpe_product""},{""start"":30,""end"":34,""label"":""cpe_version""}]"
mono project mono framework 5.18.0.237,"[{""start"":13,""end"":26,""label"":""cpe_product""},{""start"":28,""end"":37,""label"":""cpe_version""}]"
hashicorp consul 0.19.3,"[{""start"":0,""end"":8,""label"":""cpe_vendor""},{""start"":10,""end"":15,""label"":""cpe_product""},{""start"":17,""end"":22,""label"":""cpe_version""}]"
gnome gvfs 1.35.90,"[{""start"":0,""end"":4,""label"":""cpe_vendor""},{""start"":6,""end"":9,""label"":""cpe_product""},{""start"":11,""end"":17,""label"":""cpe_version""}]"
advanced custom fields 3.1.0 for wordpress,"[{""start"":0,""end"":21,""label"":""cpe_product""},{""start"":23,""end"":27,""label"":""cpe_version""}]"
protonmail web client 3.16.60,"[{""start"":0,""end"":9,""label"":""cpe_vendor""},{""start"":11,""end"":20,""label"":""cpe_product""},{""start"":22,""end"":28,""label"":""cpe_version""}]"
mayan edms 2.7.2,"[{""start"":0,""end"":9,""label"":""cpe_product""},{""start"":11,""end"":15,""label"":""cpe_version""}]"
techearty easy accordion 2.0.4 for wordpress,"[{""start"":0,""end"":8,""label"":""cpe_vendor""},{""start"":10,""end"":23,""label"":""cpe_product""},{""start"":25,""end"":29,""label"":""cpe_version""}]"
codepeople polls cp 1.0.20 for wordpress,"[{""start"":0,""end"":9,""label"":""cpe_vendor""},{""start"":11,""end"":18,""label"":""cpe_product""},{""start"":20,""end"":25,""label"":""cpe_version""}]"
juraj sulek realurl management (realurlmanagement) extension 0.2.0 for typo3,"[{""start"":32,""end"":48,""label"":""cpe_product""},{""start"":61,""end"":65,""label"":""cpe_version""}]"
theme-fusion avada 3.8 for wordpress,"[{""start"":0,""end"":11,""label"":""cpe_vendor""},{""start"":13,""end"":17,""label"":""cpe_product""},{""start"":19,""end"":21,""label"":""cpe_version""}]"
sir gnucommerce 0.2.5 beta for wordpress,"[{""start"":0,""end"":2,""label"":""cpe_vendor""},{""start"":4,""end"":14,""label"":""cpe_product""},{""start"":16,""end"":20,""label"":""cpe_version""}]"
microsoft internet explorer 5.00.2014.0216,"[{""start"":0,""end"":8,""label"":""cpe_vendor""},{""start"":10,""end"":26,""label"":""cpe_product""},{""start"":28,""end"":41,""label"":""cpe_version""}]"
gigamon gigavue 5.9,"[{""start"":0,""end"":6,""label"":""cpe_vendor""},{""start"":8,""end"":14,""label"":""cpe_product""},{""start"":16,""end"":18,""label"":""cpe_version""}]"
jenkins warnings next generation 7.3.0 for jenkins,"[{""start"":0,""end"":6,""label"":""cpe_vendor""},{""start"":8,""end"":31,""label"":""cpe_product""},{""start"":33,""end"":37,""label"":""cpe_version""}]"
themify framework 2.6.7,"[{""start"":0,""end"":6,""label"":""cpe_vendor""},{""start"":8,""end"":16,""label"":""cpe_product""},{""start"":18,""end"":22,""label"":""cpe_version""}]"
wpshopmart tabs responsive 1.8.0 for wordpress,"[{""start"":0,""end"":9,""label"":""cpe_vendor""},{""start"":11,""end"":25,""label"":""cpe_product""},{""start"":27,""end"":31,""label"":""cpe_version""}]"
boatmob boat browser 8.0 for android,"[{""start"":0,""end"":6,""label"":""cpe_vendor""},{""start"":8,""end"":19,""label"":""cpe_product""},{""start"":21,""end"":23,""label"":""cpe_version""}]"
onepress social locker 3.6.2 for wordpress,"[{""start"":9,""end"":21,""label"":""cpe_product""},{""start"":23,""end"":27,""label"":""cpe_version""}]"
aruba networks clearpass policy manager 4.0,"[{""start"":15,""end"":38,""label"":""cpe_product""},{""start"":40,""end"":42,""label"":""cpe_version""}]"
huawei pcmanager 10.0.1.36,"[{""start"":0,""end"":5,""label"":""cpe_vendor""},{""start"":7,""end"":15,""label"":""cpe_product""},{""start"":17,""end"":25,""label"":""cpe_version""}]"
codesys control for raspberry pi 3.5.14.10,"[{""start"":0,""end"":6,""label"":""cpe_vendor""},{""start"":8,""end"":31,""label"":""cpe_product""},{""start"":33,""end"":41,""label"":""cpe_version""}]"
nconsulting nc-cms 3.4,"[{""start"":0,""end"":10,""label"":""cpe_vendor""},{""start"":12,""end"":17,""label"":""cpe_product""},{""start"":19,""end"":21,""label"":""cpe_version""}]"
oxid esales eshop 4.10.5 community edition,"[{""start"":12,""end"":16,""label"":""cpe_product""},{""start"":18,""end"":23,""label"":""cpe_version""}]"
zte zxv10 b860h v5.0 firmware v83011303.0010,"[{""start"":0,""end"":2,""label"":""cpe_vendor""},{""start"":4,""end"":28,""label"":""cpe_product""},{""start"":30,""end"":43,""label"":""cpe_version""}]"
abb base software 6.0.0-3 for softcontrol,"[{""start"":0,""end"":2,""label"":""cpe_vendor""},{""start"":4,""end"":16,""label"":""cpe_product""},{""start"":18,""end"":24,""label"":""cpe_version""}]"
pixologic zbrush 4.2,"[{""start"":0,""end"":8,""label"":""cpe_vendor""},{""start"":10,""end"":15,""label"":""cpe_product""},{""start"":17,""end"":19,""label"":""cpe_version""}]"
frentix openolat 8.3.3,"[{""start"":0,""end"":6,""label"":""cpe_vendor""},{""start"":8,""end"":15,""label"":""cpe_product""},{""start"":17,""end"":21,""label"":""cpe_version""}]"
tianocore edk ii (edk2) 202011,"[{""start"":0,""end"":8,""label"":""cpe_vendor""},{""start"":18,""end"":21,""label"":""cpe_product""},{""start"":24,""end"":29,""label"":""cpe_version""}]"
ibm aspera application platform on demand 3.9.6,"[{""start"":0,""end"":2,""label"":""cpe_vendor""},{""start"":4,""end"":40,""label"":""cpe_product""},{""start"":42,""end"":46,""label"":""cpe_version""}]"
tagdiv newsmag 4.7 for wordpress,"[{""start"":0,""end"":5,""label"":""cpe_vendor""},{""start"":7,""end"":13,""label"":""cpe_product""},{""start"":15,""end"":17,""label"":""cpe_version""}]"
vercel next.js 9.5.2 canary 8 for node.js,"[{""start"":0,""end"":5,""label"":""cpe_vendor""},{""start"":7,""end"":13,""label"":""cpe_product""},{""start"":15,""end"":19,""label"":""cpe_version""}]"
cubecoders amp (application management panel) 1.5.0.0 beta,"[{""start"":0,""end"":9,""label"":""cpe_vendor""},{""start"":11,""end"":13,""label"":""cpe_product""},{""start"":46,""end"":52,""label"":""cpe_version""}]"
nec aterm w300p firmware 1.0.12,"[{""start"":0,""end"":2,""label"":""cpe_vendor""},{""start"":4,""end"":23,""label"":""cpe_product""},{""start"":25,""end"":30,""label"":""cpe_version""}]"
yellowpencil visual css style editor 7.0.1 for wordpress,"[{""start"":0,""end"":11,""label"":""cpe_vendor""},{""start"":13,""end"":35,""label"":""cpe_product""},{""start"":37,""end"":41,""label"":""cpe_version""}]"
dwbooster appointment hour booking 1.2.96 for wordpress,"[{""start"":0,""end"":8,""label"":""cpe_vendor""},{""start"":10,""end"":33,""label"":""cpe_product""},{""start"":35,""end"":40,""label"":""cpe_version""}]"
walmart concord 1.28.1,"[{""start"":0,""end"":6,""label"":""cpe_vendor""},{""start"":8,""end"":14,""label"":""cpe_product""},{""start"":16,""end"":21,""label"":""cpe_version""}]"
keyidentity linotp 2.8.0.3,"[{""start"":0,""end"":10,""label"":""cpe_vendor""},{""start"":12,""end"":17,""label"":""cpe_product""},{""start"":19,""end"":25,""label"":""cpe_version""}]"
europa eidas-node integration package 2.0.0,"[{""start"":0,""end"":5,""label"":""cpe_vendor""},{""start"":7,""end"":36,""label"":""cpe_product""},{""start"":38,""end"":42,""label"":""cpe_version""}]"
zyxel usg60 firmware 4.31,"[{""start"":0,""end"":4,""label"":""cpe_vendor""},{""start"":6,""end"":19,""label"":""cpe_product""},{""start"":21,""end"":24,""label"":""cpe_version""}]"
apereo central authentication service (cas) 4.0.1,"[{""start"":0,""end"":5,""label"":""cpe_vendor""},{""start"":7,""end"":36,""label"":""cpe_product""},{""start"":44,""end"":48,""label"":""cpe_version""}]"
ticket-system wordpress advanced ticket system 1.0.39 for wordpress,"[{""start"":0,""end"":12,""label"":""cpe_vendor""},{""start"":14,""end"":45,""label"":""cpe_product""},{""start"":47,""end"":52,""label"":""cpe_version""}]"
ranksol live call support 1.5,"[{""start"":0,""end"":6,""label"":""cpe_vendor""},{""start"":8,""end"":24,""label"":""cpe_product""},{""start"":26,""end"":28,""label"":""cpe_version""}]"
c3 webcalenderc3 0.31s2,"[{""start"":3,""end"":15,""label"":""cpe_product""},{""start"":17,""end"":20,""label"":""cpe_version""}]"
apache software foundation hadoop 2.0.0,"[{""start"":0,""end"":5,""label"":""cpe_vendor""},{""start"":27,""end"":32,""label"":""cpe_product""},{""start"":34,""end"":38,""label"":""cpe_version""}]"
apache software foundation pulsar 2.7.1,"[{""start"":0,""end"":5,""label"":""cpe_vendor""},{""start"":27,""end"":32,""label"":""cpe_product""},{""start"":34,""end"":38,""label"":""cpe_version""}]"
yubico yubikey one time password validation server 2.13,"[{""start"":0,""end"":5,""label"":""cpe_vendor""},{""start"":7,""end"":49,""label"":""cpe_product""},{""start"":51,""end"":54,""label"":""cpe_version""}]"
clavister cos core 12.00.00,"[{""start"":0,""end"":8,""label"":""cpe_vendor""},{""start"":10,""end"":17,""label"":""cpe_product""},{""start"":19,""end"":26,""label"":""cpe_version""}]"
emco software msi package builder 5.2.8,"[{""start"":14,""end"":32,""label"":""cpe_product""},{""start"":34,""end"":38,""label"":""cpe_version""}]"
requarks wiki.js 2.5.268,"[{""start"":0,""end"":7,""label"":""cpe_vendor""},{""start"":9,""end"":15,""label"":""cpe_product""},{""start"":17,""end"":23,""label"":""cpe_version""}]"
matrix synapse 0.1.1,"[{""start"":0,""end"":5,""label"":""cpe_vendor""},{""start"":7,""end"":13,""label"":""cpe_product""},{""start"":15,""end"":19,""label"":""cpe_version""}]"
wpkube cool tag cloud 2.26 for wordpress,"[{""start"":0,""end"":5,""label"":""cpe_vendor""},{""start"":7,""end"":20,""label"":""cpe_product""},{""start"":22,""end"":25,""label"":""cpe_version""}]"
bit51 better wp security (better-wp-security) plugin for wordpress 3.2.1,"[{""start"":0,""end"":4,""label"":""cpe_vendor""},{""start"":26,""end"":43,""label"":""cpe_product""},{""start"":67,""end"":71,""label"":""cpe_version""}]"
hitachi application server v10 manual 10-11-01 for windows,"[{""start"":0,""end"":6,""label"":""cpe_vendor""},{""start"":8,""end"":36,""label"":""cpe_product""},{""start"":38,""end"":45,""label"":""cpe_version""}]"
opnet sp guru transport planner 17.0.0.10655,"[{""start"":0,""end"":4,""label"":""cpe_vendor""},{""start"":6,""end"":30,""label"":""cpe_product""},{""start"":32,""end"":43,""label"":""cpe_version""}]"
opendesa opensid 20.11,"[{""start"":0,""end"":7,""label"":""cpe_vendor""},{""start"":9,""end"":15,""label"":""cpe_product""},{""start"":17,""end"":21,""label"":""cpe_version""}]"
adobe coldfusion builder 3.0.2,"[{""start"":0,""end"":4,""label"":""cpe_vendor""},{""start"":6,""end"":23,""label"":""cpe_product""},{""start"":25,""end"":29,""label"":""cpe_version""}]"
van ons wp gdpr compliance 1.1.2 for wordpress,"[{""start"":27,""end"":31,""label"":""cpe_version""}]"
zohocorp manageengine password manager pro 6.4 build 6402 managed service providers (msp),"[{""start"":0,""end"":7,""label"":""cpe_vendor""},{""start"":9,""end"":41,""label"":""cpe_product""},{""start"":43,""end"":45,""label"":""cpe_version""}]"
yithemes yith woocommerce request a quote 1.0.1 free edition for wordpress,"[{""start"":0,""end"":7,""label"":""cpe_vendor""},{""start"":9,""end"":40,""label"":""cpe_product""},{""start"":42,""end"":46,""label"":""cpe_version""}]"
ocproducts composr 10.1 beta 2,"[{""start"":0,""end"":9,""label"":""cpe_vendor""},{""start"":11,""end"":17,""label"":""cpe_product""},{""start"":19,""end"":22,""label"":""cpe_version""}]"
wallaceit wallacepos 1.2,"[{""start"":0,""end"":8,""label"":""cpe_vendor""},{""start"":10,""end"":19,""label"":""cpe_product""},{""start"":21,""end"":23,""label"":""cpe_version""}]"
gold plugins easy testimonials 1.30 for wordpress,"[{""start"":13,""end"":29,""label"":""cpe_product""},{""start"":31,""end"":34,""label"":""cpe_version""}]"
followistic smart email alerts 1.0 for wordpress,"[{""start"":0,""end"":10,""label"":""cpe_vendor""},{""start"":12,""end"":29,""label"":""cpe_product""},{""start"":31,""end"":33,""label"":""cpe_version""}]"
foreman katello 0.1.50-1,"[{""start"":8,""end"":14,""label"":""cpe_product""},{""start"":16,""end"":23,""label"":""cpe_version""}]"
yithemes yith woocommerce badge management 1.1.7 free edition for wordpress,"[{""start"":0,""end"":7,""label"":""cpe_vendor""},{""start"":9,""end"":41,""label"":""cpe_product""},{""start"":43,""end"":47,""label"":""cpe_version""}]"
cactusoft kartris 2.5001,"[{""start"":0,""end"":8,""label"":""cpe_vendor""},{""start"":10,""end"":16,""label"":""cpe_product""},{""start"":18,""end"":23,""label"":""cpe_version""}]"
hosting controller hc10 10.5,"[{""start"":19,""end"":22,""label"":""cpe_product""},{""start"":24,""end"":27,""label"":""cpe_version""}]"
eeye enterprise update server 2.2.0.426,"[{""start"":0,""end"":3,""label"":""cpe_vendor""},{""start"":5,""end"":28,""label"":""cpe_product""},{""start"":30,""end"":38,""label"":""cpe_version""}]"
schedmd slurm 1.2.10.1,"[{""start"":0,""end"":6,""label"":""cpe_vendor""},{""start"":8,""end"":12,""label"":""cpe_product""},{""start"":14,""end"":21,""label"":""cpe_version""}]"
jenkins sqlplus script runner 2.0.6 for jenkins,"[{""start"":0,""end"":6,""label"":""cpe_vendor""},{""start"":8,""end"":28,""label"":""cpe_product""},{""start"":30,""end"":34,""label"":""cpe_version""}]"
embedplus youtube 10.5 for wordpress,"[{""start"":0,""end"":8,""label"":""cpe_vendor""},{""start"":10,""end"":16,""label"":""cpe_product""},{""start"":18,""end"":21,""label"":""cpe_version""}]"
alibaba fastjson 1.2.9,"[{""start"":0,""end"":6,""label"":""cpe_vendor""},{""start"":8,""end"":15,""label"":""cpe_product""},{""start"":17,""end"":21,""label"":""cpe_version""}]"
scientificlinux luci 0.26.0,"[{""start"":0,""end"":14,""label"":""cpe_vendor""},{""start"":16,""end"":19,""label"":""cpe_product""},{""start"":21,""end"":26,""label"":""cpe_version""}]"
bitwarden server 1.13.0,"[{""start"":0,""end"":8,""label"":""cpe_vendor""},{""start"":10,""end"":15,""label"":""cpe_product""},{""start"":17,""end"":22,""label"":""cpe_version""}]"
videowhisper video presentation for wordpress 3.25,"[{""start"":0,""end"":11,""label"":""cpe_vendor""},{""start"":13,""end"":30,""label"":""cpe_product""},{""start"":46,""end"":49,""label"":""cpe_version""}]"
forgerock access management (am) 7.0.0,"[{""start"":0,""end"":8,""label"":""cpe_vendor""},{""start"":10,""end"":26,""label"":""cpe_product""},{""start"":33,""end"":37,""label"":""cpe_version""}]"
hitachi device manager 7.0.0-00,"[{""start"":0,""end"":6,""label"":""cpe_vendor""},{""start"":8,""end"":21,""label"":""cpe_product""},{""start"":23,""end"":30,""label"":""cpe_version""}]"
wpeasycart wp easycart for wordpress 1.2.1,"[{""start"":0,""end"":9,""label"":""cpe_vendor""},{""start"":11,""end"":21,""label"":""cpe_product""},{""start"":37,""end"":41,""label"":""cpe_version""}]"
b&r automation automation studio 4.2.7.54,"[{""start"":15,""end"":31,""label"":""cpe_product""},{""start"":33,""end"":40,""label"":""cpe_version""}]"
bitnami containers 7.12.0-debian-10-r9 for laravel,"[{""start"":0,""end"":6,""label"":""cpe_vendor""},{""start"":8,""end"":17,""label"":""cpe_product""},{""start"":19,""end"":37,""label"":""cpe_version""}]"
wpbakery page builder 4.3.1 for wordpress,"[{""start"":0,""end"":7,""label"":""cpe_vendor""},{""start"":9,""end"":20,""label"":""cpe_product""},{""start"":22,""end"":26,""label"":""cpe_version""}]"
zyxel usg1900 firmware 4.30,"[{""start"":0,""end"":4,""label"":""cpe_vendor""},{""start"":6,""end"":21,""label"":""cpe_product""},{""start"":23,""end"":26,""label"":""cpe_version""}]"
made2ordersoftware (m2osw) table of contents (tableofcontents) module for drupal 6.x-3.1,"[{""start"":20,""end"":24,""label"":""cpe_vendor""},{""start"":46,""end"":60,""label"":""cpe_product""},{""start"":81,""end"":87,""label"":""cpe_version""}]"
oracle mysql 5.0.58,"[{""start"":0,""end"":5,""label"":""cpe_vendor""},{""start"":7,""end"":11,""label"":""cpe_product""},{""start"":13,""end"":18,""label"":""cpe_version""}]"
purethemes realteo 1.2.4 for wordpress,"[{""start"":0,""end"":9,""label"":""cpe_vendor""},{""start"":11,""end"":17,""label"":""cpe_product""},{""start"":19,""end"":23,""label"":""cpe_version""}]"
synaptics vfs75xx firmware 5.3.3539.26,"[{""start"":0,""end"":8,""label"":""cpe_vendor""},{""start"":10,""end"":25,""label"":""cpe_product""},{""start"":27,""end"":37,""label"":""cpe_version""}]"
hp procurve switch model jd319b,"[{""start"":0,""end"":1,""label"":""cpe_vendor""},{""start"":3,""end"":17,""label"":""cpe_product""},{""start"":25,""end"":30,""label"":""cpe_version""}]"
if-me ifme 3.1.1,"[{""start"":0,""end"":4,""label"":""cpe_vendor""},{""start"":6,""end"":9,""label"":""cpe_product""},{""start"":11,""end"":15,""label"":""cpe_version""}]"
yandex clickhouse 19.15.1.1318,"[{""start"":0,""end"":5,""label"":""cpe_vendor""},{""start"":7,""end"":16,""label"":""cpe_product""},{""start"":18,""end"":29,""label"":""cpe_version""}]"
codecabin wp google maps 6.3.20 for wordpress,"[{""start"":0,""end"":8,""label"":""cpe_vendor""},{""start"":10,""end"":23,""label"":""cpe_product""},{""start"":25,""end"":30,""label"":""cpe_version""}]"
cisco dpc2203 cable modem with digital voice firmware r1 customer image base,"[{""start"":0,""end"":4,""label"":""cpe_vendor""}]"
fortinet fortimanager 5.0.7,"[{""start"":0,""end"":7,""label"":""cpe_vendor""},{""start"":9,""end"":20,""label"":""cpe_product""},{""start"":22,""end"":26,""label"":""cpe_version""}]"
samsung galaxy apps 4.4.03.9,"[{""start"":0,""end"":6,""label"":""cpe_vendor""},{""start"":8,""end"":18,""label"":""cpe_product""},{""start"":20,""end"":27,""label"":""cpe_version""}]"
ericsson codechecker 5.7.1,"[{""start"":0,""end"":7,""label"":""cpe_vendor""},{""start"":9,""end"":19,""label"":""cpe_product""},{""start"":21,""end"":25,""label"":""cpe_version""}]"
intensewp wp jobs 1.8 for wordpress,"[{""start"":0,""end"":8,""label"":""cpe_vendor""},{""start"":10,""end"":16,""label"":""cpe_product""},{""start"":18,""end"":20,""label"":""cpe_version""}]"
yandex clickhouse 1.1.54335,"[{""start"":0,""end"":5,""label"":""cpe_vendor""},{""start"":7,""end"":16,""label"":""cpe_product""},{""start"":18,""end"":26,""label"":""cpe_version""}]"
meow apps meow gallery 3.3.4 for wordpress,"[{""start"":10,""end"":21,""label"":""cpe_product""},{""start"":23,""end"":27,""label"":""cpe_version""}]"
in2code powermail 2.22.1 for typo3,"[{""start"":0,""end"":6,""label"":""cpe_vendor""},{""start"":8,""end"":16,""label"":""cpe_product""},{""start"":18,""end"":23,""label"":""cpe_version""}]"
openshift origin 1.0.4,"[{""start"":0,""end"":8,""label"":""cpe_vendor""},{""start"":10,""end"":15,""label"":""cpe_product""},{""start"":17,""end"":21,""label"":""cpe_version""}]"
getshortcodes shortcodes ultimate 5.0.6 for wordpress,"[{""start"":0,""end"":12,""label"":""cpe_vendor""},{""start"":14,""end"":32,""label"":""cpe_product""},{""start"":34,""end"":38,""label"":""cpe_version""}]"
ajdg adrotate 4.7.2 pro edition for wordpress,"[{""start"":0,""end"":3,""label"":""cpe_vendor""},{""start"":5,""end"":12,""label"":""cpe_product""},{""start"":14,""end"":18,""label"":""cpe_version""}]"
apphp hotel site 3.4.4,"[{""start"":0,""end"":4,""label"":""cpe_vendor""},{""start"":6,""end"":15,""label"":""cpe_product""},{""start"":17,""end"":21,""label"":""cpe_version""}]"
antenna house office server document converter 7.2,"[{""start"":14,""end"":45,""label"":""cpe_product""},{""start"":47,""end"":49,""label"":""cpe_version""}]"
skyphe file gallery plugin for wordpress 1.5.5,"[{""start"":0,""end"":5,""label"":""cpe_vendor""},{""start"":41,""end"":45,""label"":""cpe_version""}]"
owasp zed attack proxy (zap) 2.2.2,"[{""start"":0,""end"":4,""label"":""cpe_vendor""},{""start"":6,""end"":21,""label"":""cpe_product""},{""start"":29,""end"":33,""label"":""cpe_version""}]"
fujitsu interstage application server 8.0.3 standard-j edition,"[{""start"":0,""end"":6,""label"":""cpe_vendor""},{""start"":8,""end"":36,""label"":""cpe_product""},{""start"":38,""end"":42,""label"":""cpe_version""}]"
live helper chat 3.15,"[{""start"":0,""end"":15,""label"":""cpe_product""},{""start"":17,""end"":20,""label"":""cpe_version""}]"
wpmu dev download smush image compression and optimization 3.2.0.2 for wordpress,"[{""start"":18,""end"":57,""label"":""cpe_product""},{""start"":59,""end"":65,""label"":""cpe_version""}]"
jquery ui 1.11.1 for jquery,"[{""start"":0,""end"":8,""label"":""cpe_product""},{""start"":10,""end"":15,""label"":""cpe_version""}]"
jumpmind symmetricds 3.11.13,"[{""start"":0,""end"":7,""label"":""cpe_vendor""},{""start"":9,""end"":19,""label"":""cpe_product""},{""start"":21,""end"":27,""label"":""cpe_version""}]"
intel core i3 2102,"[{""start"":0,""end"":4,""label"":""cpe_vendor""},{""start"":6,""end"":12,""label"":""cpe_product""},{""start"":14,""end"":17,""label"":""cpe_version""}]"
ssh communications security ssh tectia client 4.3.2j,"[{""start"":0,""end"":2,""label"":""cpe_vendor""},{""start"":32,""end"":44,""label"":""cpe_product""},{""start"":46,""end"":51,""label"":""cpe_version""}]"
azeotech daqfactory 3.10,"[{""start"":0,""end"":7,""label"":""cpe_vendor""},{""start"":9,""end"":18,""label"":""cpe_product""},{""start"":20,""end"":23,""label"":""cpe_version""}]"
rensselaer center for open source (rcos) submitty 0.2.0,"[{""start"":35,""end"":38,""label"":""cpe_vendor""},{""start"":41,""end"":48,""label"":""cpe_product""},{""start"":50,""end"":54,""label"":""cpe_version""}]"
curveball a12n-server 0.11.2 for node.js,"[{""start"":10,""end"":20,""label"":""cpe_product""},{""start"":22,""end"":27,""label"":""cpe_version""}]"
combodo itop (aka it operations portal) 0.9 beta,"[{""start"":0,""end"":6,""label"":""cpe_vendor""},{""start"":8,""end"":11,""label"":""cpe_product""},{""start"":40,""end"":42,""label"":""cpe_version""}]"
wpruby controlled admin access 1.0.0 for wordpress,"[{""start"":0,""end"":5,""label"":""cpe_vendor""},{""start"":7,""end"":29,""label"":""cpe_product""},{""start"":31,""end"":35,""label"":""cpe_version""}]"
snapappointments bootstrap-select 1.3.1 for node.js,"[{""start"":0,""end"":15,""label"":""cpe_vendor""},{""start"":17,""end"":32,""label"":""cpe_product""},{""start"":34,""end"":38,""label"":""cpe_version""}]"
web dorado spidercatalog 1.5.2 for wordpress,"[{""start"":11,""end"":23,""label"":""cpe_product""},{""start"":25,""end"":29,""label"":""cpe_version""}]"
ikus software rdiffweb 2.0.2,"[{""start"":14,""end"":21,""label"":""cpe_product""},{""start"":23,""end"":27,""label"":""cpe_version""}]"
signal private messenger 4.52.2 for android,"[{""start"":0,""end"":5,""label"":""cpe_vendor""},{""start"":7,""end"":23,""label"":""cpe_product""},{""start"":25,""end"":30,""label"":""cpe_version""}]"
apphp hotel site 3.2.4,"[{""start"":0,""end"":4,""label"":""cpe_vendor""},{""start"":6,""end"":15,""label"":""cpe_product""},{""start"":17,""end"":21,""label"":""cpe_version""}]"
brainstorm force ultimate addons for elementor 1.21.1 for wordpress,"[{""start"":17,""end"":45,""label"":""cpe_product""},{""start"":47,""end"":52,""label"":""cpe_version""}]"
ymfe yapi 1.3.18,"[{""start"":0,""end"":3,""label"":""cpe_vendor""},{""start"":5,""end"":8,""label"":""cpe_product""},{""start"":10,""end"":15,""label"":""cpe_version""}]"
episerver ektron cms 9.30,"[{""start"":0,""end"":8,""label"":""cpe_vendor""},{""start"":10,""end"":19,""label"":""cpe_product""},{""start"":21,""end"":24,""label"":""cpe_version""}]"
op5 monitor 5.5.0,"[{""start"":0,""end"":2,""label"":""cpe_vendor""},{""start"":4,""end"":10,""label"":""cpe_product""},{""start"":12,""end"":16,""label"":""cpe_version""}]"
max foundry maxbuttons 6.23 for wordpress,"[{""start"":12,""end"":21,""label"":""cpe_product""},{""start"":23,""end"":26,""label"":""cpe_version""}]"
ibm cloud pak for security 1.2.0,"[{""start"":0,""end"":2,""label"":""cpe_vendor""},{""start"":4,""end"":25,""label"":""cpe_product""},{""start"":27,""end"":31,""label"":""cpe_version""}]"
